	Name	Reactants	SMARTS	Products	Comments
110	rule0002_021	Any;NAD_CoF	[#6;$([#6&R]1-&@[#6&R]-&@[#6&R]-&@[#6&R]2=&@[#6&R](-&@[#6&R]-&@1)-&@[#6&R]-&@[#6&R](-&@[#6&R]1-&@[#6&R]-&@2-&@[#6&R]-&@[#6&R]-&@[#6&R]2(-&@[#6&R]-&@1-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@2(-&!@[#6&!R]#&!@[#6&!R])-&!@[#8&!R])-&!@[#6&!R])-&!@[#6&!R]):1]-[#8:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#6:1]=[#8:2]	NADH_CoF;Any	
111	rule0002_022	Any;NAD_CoF	[#6;$([#6&R]1-&@[#6&R]-&@[#6&R]-&@[#6&R]2(-&@[#6&R](-&@[#6&R]-&@1)-&@[#6&R]-&@[#6&R]-&@[#6&R]1-&@[#6&R]-&@2-&@[#6&R]-&@[#6&R]-&@[#6&R]2(-&@[#6&R]-&@1-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@2-&!@[#6&!R]-&!@[#6&!R])-&!@[#6&!R])-&!@[#6&!R]);!$([#6&R]1-&@[#6&R]-&@[#6&R]2-&@[#6&R]-&@[#6&R]-&@[#6&R]3-&@[#6&R](-&@[#6&R]-&@2(-&@[#6&R]-&@[#6&R]-&@1)-&!@[#6&!R])-&@[#6&R]-&@[#6&R]-&@[#6&R]1(-&@[#6&R]-&@3-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@1-&!@[#6&!R](-&!@[#6&!R])-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R](=&!@[#8&!R])-&!@[#16&!R]-&!@[#6&!R]-&!@[#6&!R]-&!@[#7&!R]-&!@[#6&!R](=&!@[#8&!R])-&!@[#6&!R]-&!@[#6&!R]-&!@[#7&!R]-&!@[#6&!R](=&!@[#8&!R])-&!@[#6&!R](-&!@[#8&!R])-&!@[#6&!R](-&!@[#6&!R])(-&!@[#6&!R])-&!@[#6&!R]-&!@[#8&!R]-&!@[#15&!R](=&!@[#8&!R])(-&!@[#8&!R])-&!@[#8&!R]-&!@[#15&!R](=&!@[#8&!R])(-&!@[#8&!R])-&!@[#8&!R]-&!@[#6&!R]-&!@[#6&R]1-&@[#8&R]-&@[#6&R](-&@[#6&R](-&@[#6&R]-&@1-&!@[#8&!R]-&!@[#15&!R](=&!@[#8&!R])(-&!@[#8&!R])-&!@[#8&!R])-&!@[#8&!R])-&!@[#7&R]1:&@[#6&R]:&@[#7&R]:&@[#6&R]2:&@[#6&R]:&@1:&@[#7&R]:&@[#6&R]:&@[#7&R]:&@[#6&R]:&@2-&!@[#7&!R])-&!@[#6&!R]);!$([#6&R]1-&@[#6&R]-&@[#6&R]-&@[#6&R]2(-&@[#6&R](-&@[#6&R]-&@1)-&@[#6&R]-&@[#6&R]-&@[#6&R]1-&@[#6&R]-&@2-&@[#6&R]-&@[#6&R]-&@[#6&R]2(-&@[#6&R]-&@1-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@2(-&!@[#8&!R])-&!@[#6&!R](=&!@[#8&!R])-&!@[#6&!R]-&!@[#8&!R])-&!@[#6&!R])-&!@[#6&!R]);!$([#6&R]1-&@[#6&R]-&@[#6&R]2-&@[#6&R]-&@[#6&R]-&@[#6&R]3-&@[#6&R](-&@[#6&R]-&@2(-&@[#6&R]-&@[#6&R]-&@1)-&!@[#6&!R])-&@[#6&R]-&@[#6&R]-&@[#6&R]1(-&@[#6&R]-&@3-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@1-&!@[#6&!R](-&!@[#6&!R])-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R])-&!@[#6&!R]);!$([#6&R]1-&@[#6&R]-&@[#6&R]2-&@[#6&R]-&@[#6&R]-&@[#6&R]3-&@[#6&R](-&@[#6&R]-&@2(-&@[#6&R]-&@[#6&R]-&@1)-&!@[#6&!R])-&@[#6&R]-&@[#6&R]-&@[#6&R]1(-&@[#6&R]-&@3-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@1-&!@[#6&!R](-&!@[#6&!R])=&!@[#8&!R])-&!@[#6&!R]):1]-[#8:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#6:1]=[#8:2]	NADH_CoF;Any	
112	rule0002_023	Any;NAD_CoF	[#6;$([#6&!R](-&!@[#6&!R])-&!@[#6&R]1-&@[#6&R]-&@[#6&R]-&@[#6&R]2-&@[#6&R]-&@1(-&@[#6&R]-&@[#6&R]-&@[#6&R]1-&@[#6&R]-&@2-&@[#6&R]-&@[#6&R]-&@[#6&R]2-&@[#6&R]-&@1(-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@2)-&!@[#6&!R])-&!@[#6&!R]);!$([#6&!R](-&!@[#6&R]1-&@[#6&R]-&@[#6&R]-&@[#6&R]2-&@[#6&R]-&@1(-&@[#6&R]-&@[#6&R]-&@[#6&R]1-&@[#6&R]-&@2-&@[#6&R]-&@[#6&R]-&@[#6&R]2-&@[#6&R]-&@1(-&!@[#6&!R])-&@[#6&R]-&@[#6&R]-&@[#6&R](-&@[#6&R]-&@2)-&!@[#8&!R])-&!@[#6&!R])-&!@[#6&!R]-&!@[#8&!R]):1]-[#8:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#6:1]=[#8:2]	NADH_CoF;Any	A0A097ZMY7;A0A097ZMZ1;T2HVB4
113	rule0002_024	Any;NAD_CoF	[#6;$([#6&R]1-&@[#6&R]-&@[#6&R]-&@[#6&R]2-&@[#6&R]-&@1(-&@[#6&R]-&@[#6&R]-&@[#6&R]1-&@[#6&R]-&@2-&@[#6&R]-&@[#6&R]=&@[#6&R]2-&@[#6&R]-&@1(-&!@[#6&!R])-&@[#6&R]-&@[#6&R]-&@[#6&R](-&@[#6&R]-&@2)-&!@[#8&!R])-&!@[#6&!R]):1]-[#8:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#6:1]=[#8:2]	NADH_CoF;Any	P14061;Q0VGQ1
114	rule0002_025	Any;NAD_CoF	[#6;$([#6&R]1-&@[#6&R]-&@[#6&R]2(-&!@[#6&!R])-&@[#6&R](-&@[#6&R]3-&@[#6&R]-&@1-&@[#6&R]1(-&@[#6&R]-&@[#6&R]-&@[#6&R](-&@[#6&R]=&@[#6&R]-&@1-&@[#6&R]-&@[#6&R]-&@3)=&!@[#8&!R])-&!@[#6&!R])-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@2);!$([#6&R]1-&@[#6&R]2-&@[#6&R]3(-&@[#6&R]-&@[#6&R]-&@[#6&R](-&@[#6&R]=&@[#6&R]-&@3-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@2-&@[#6&R]2-&@[#6&R](-&@[#6&R]-&@1)(-&!@[#6&!R])-&@[#6&R](-&!@[#6&!R](-&!@[#6&!R])=&!@[#8&!R])-&@[#6&R]-&@[#6&R]-&@2)=&!@[#8&!R])-&!@[#6&!R]):1]-[#8:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#6:1]=[#8:2]	NADH_CoF;Any	SULT1A2
115	rule0002_026	Any;NAD_CoF	[#6;$([#6&R]1-&@[#6&R]-&@[#6&R]2-&@[#6&R]-&@[#6&R]-&@[#6&R]3-&@[#6&R](-&@[#6&R]-&@2(-&@[#6&R]-&@[#6&R]-&@1)-&!@[#6&!R])-&@[#6&R]-&@[#6&R]-&@[#6&R]1(-&@[#6&R]-&@3-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@1-&!@[#8&!R])-&!@[#6&!R]);!$([#6&R]1-&@[#6&R]-&@[#6&R]-&@[#6&R]2(-&@[#6&R](-&@[#6&R]-&@1)-&@[#6&R]-&@[#6&R]-&@[#6&R]1-&@[#6&R]-&@2-&@[#6&R]-&@[#6&R]-&@[#6&R]2(-&@[#6&R]-&@1-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@2(-&!@[#8&!R])-&!@[#6&!R](=&!@[#8&!R])-&!@[#6&!R]-&!@[#8&!R])-&!@[#6&!R])-&!@[#6&!R]):1]-[#8:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#6:1]=[#8:2]	NADH_CoF;Any	A8CZB9;P14061;P17516;P19992;P42330;P52895;P69166;P80701;P80702;P9WGT0;P9WGT1;Q04828;Q0PGJ6;Q28960;Q85398;Q89187;Q8UVJ2;Q9BPW9;Q9PT36;T2HVB4
116	rule0002_027	Any;NAD_CoF	[#6;$([#6&R]1-&@[#6&R]2-&@[#8&R]-&@[#6&R]3:&@[#6&R]4-&@[#6&R]-&@25-&@[#6&R]-&@[#6&R]-&@[#7&R](-&@[#6&R](-&@[#6&R]-&@5-&@[#6&R]=&@[#6&R]-&@1)-&@[#6&R]-&@[#6&R]:&@4:&@[#6&R]:&@[#6&R]:&@[#6&R]:&@3-&!@[#8&!R])-&!@[#6&!R]):1]-[#8:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#6:1]=[#8:2]	NADH_CoF;Any	A0A097ZMY7;A0A0H4BJ99;B9VRJ2;J7M9D0;P82809;P82810;Q02198;Q9SQ67;Q9SQ68;Q9SQ69;Q9SQ70
117	rule0002_028	Any;NAD_CoF	[#6;$([#6&!R]-&!@[#6&!R]=&!@[#6&!R](-&!@[#6&!R]=&!@[#6&!R]-&!@[#6&!R]=&!@[#6&!R](-&!@[#6&!R])-&!@[#6&!R]=&!@[#6&!R]-&!@[#6&R]1=&@[#6&R](-&!@[#6&!R])-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@1(-&!@[#6&!R])-&!@[#6&!R])-&!@[#6&!R]):1]-[#8:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#6:1]=[#8:2]	NADH_CoF;Any	A0A0A7HFB2;A0A0A7HFH3;A0A0A7HGC7;A1L1W4;AKR1C2;C3TWL9;C7R702;F6WB20;O54909;O55240;O75452;O75911;O77769;O88451;O88876;P40394;P50169;P50170;P55006;Q27979;Q5XGF7;Q64437;Q6DCT3;Q6NRV4;Q7JUS1;Q7JYX2;Q7KNR7;Q7T2D1;Q7TQA3;Q80ZF7;Q8BYK4;Q8HZT6;Q8IZV5;Q8MZG9;Q8N3Y7;Q8NBN7;Q8TAW6;Q8TC12;Q8VCH7;Q8VIJ7;Q92781;Q96NR8;Q9BTZ2;Q9GKX2;Q9HBH5;Q9N126;Q9NYR8;Q9QYF1;Q9W404
118	rule0002_029	Any;NAD_CoF	[#6;$([#6&R]1-&@[#6&R]-&@[#6&R]2-&@[#6&R]-&@[#6&R]-&@[#6&R]3-&@[#6&R](-&@[#6&R]-&@2(-&@[#6&R]-&@[#6&R]-&@1)-&!@[#6&!R])-&@[#6&R]-&@[#6&R]-&@[#6&R]1(-&@[#6&R]-&@3-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@1=&!@[#8&!R])-&!@[#6&!R]):1]-[#8:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#6:1]=[#8:2]	NADH_CoF;Any	C0G3V7;C0G4C1;C0RGN8;C0RH82;C0RM36;C4IP42;C4IR24;C4IUX8;C4WH02;C4WMS0;P17516;P23457;P42330;P80701;P80702;Q59718;Q6AYQ2;Q91WR5;Q9ZFY9
119	rule0002_030	Any;NAD_CoF	[#6;$([#6&R]1-&@[#6&R]-&@[#6&R]-&@[#6&R]2-&@[#6&R]-&@1(-&@[#6&R]-&@[#6&R]-&@[#6&R]1-&@[#6&R]-&@2-&@[#6&R]-&@[#6&R]-&@[#6&R]2-&@[#6&R]-&@1(-&!@[#6&!R])-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@2)-&!@[#6&!R]):1]-[#8:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#6:1]=[#8:2]	NADH_CoF;Any	A0A097ZMY7;A0A097ZMZ1;C9JRZ8;G1T465;J7M9D0;J7MBS9;O93874;Q0VGQ1;Q6QA32
120	rule0002_031	Any;NAD_CoF	[#6;$([#6&R]1-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@[#6&R](-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@[#6&R](-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@1)-&!@[#6&!R])-&!@[#6&!R]);!$([#6&R]1-&@[#6&R]-&@[#6&R]2-&@[#6&R]-&@[#6&R](-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@2(-&@[#6&R]2-&@[#6&R]-&@1-&@[#6&R]1-&@[#6&R]-&@[#6&R]-&@[#6&R](-&@[#6&R]-&@1(-&@[#6&R]-&@[#6&R]-&@2)-&!@[#6&!R])-&!@[#6&!R](-&!@[#6&!R])-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R](=&!@[#8&!R])-&!@[#8&!R])-&!@[#6&!R])-&!@[#8&!R]);!$([#6&R]1-&@[#6&R]-&@[#6&R]-&@[#6&R]2-&@[#6&R](-&@[#6&R]-&@1)-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@[#6&R]1-&@[#6&R](-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@2)(-&!@[#6&!R])-&@[#6&R](-&@[#6&R]-&@[#6&R]-&@1)-&!@[#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R]=&!@[#6&!R])-&!@[#6&!R]):1]-[#8:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#6:1]=[#8:2]	NADH_CoF;Any	Q50LE0;Q940V4;Q9FMA5
121	rule0002_032	Any;NAD_CoF	[#6;$([#6&R]1-&@[#6&R]2:&@[#6&R]:&@[#6&R]:&@[#6&R](:&@[#6&R]:&@[#6&R]:&@2-&@[#8&R]-&@[#6&R](-&@[#6&R]-&@1-&!@[#8&!R])-&!@[#6&R]1:&@[#6&R]:&@[#6&R]:&@[#6&R](:&@[#6&R]:&@[#6&R]:&@1)-&!@[#8&!R])-&!@[#8&!R]):1]-[#8:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#6:1]=[#8:2]	NADH_CoF;Any	A0A0C6E754;A0A0C6EUC4;A5Z0G1;B9GRL5;B9H4D5;O22589;O22605;O82105;P14720;P14721;P51102;P51103;P51104;P51105;P51106;P51107;P73212;P93776;P93777;P93840;P94105;Q41158;Q6DT40;Q6TQT0;Q84L22;Q9SAN4;Q9SAY2;Q9ZNV0
122	rule0002_033	Any;NAD_CoF	[#6;$([#6&R]1-&@[#6&R]-&@[#6&R]2=&@[#6&R]-&@[#6&R]-&@[#6&R]3-&@[#6&R](-&@[#6&R]-&@2(-&@[#6&R]-&@[#6&R]-&@1)-&!@[#6&!R])-&@[#6&R]-&@[#6&R]-&@[#6&R]1(-&@[#6&R]-&@3-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@1)-&!@[#6&!R]):1]-[#8:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#6:1]=[#8:2]	NADH_CoF;Any	O35469;P14060;P14893;P21097;P22071;P22072;P24815;P26439;P26670;P27364;P27365;P9WQP7;Q0G9Z6;Q61694;Q61767;Q62878;Q67477;Q91381;Q91997;Q93Y47;Q98318;Q9N119
123	rule0002_034	Any;NAD_CoF	[#6;$([#6&!R](-&!@[#6&!R]-&!@[#8&!R]-&!@[#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R])=&!@[#8&!R])-&!@[#6&!R]-&!@[#8&!R]-&!@[#15&!R](=&!@[#8&!R])(-&!@[#8&!R])-&!@[#8&!R]):1]-[#8:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#6:1]=[#8:2]	NADH_CoF;Any	Q09851
124	rule0002_035	Any;NAD_CoF	[#6;$([#6&R]1-&@[#6&R]-&@[#6&R]-&@[#6&R]2-&@[#6&R]-&@1(-&!@[#6&!R])-&@[#6&R]-&@[#6&R]-&@[#6&R]1-&@[#6&R]-&@2-&@[#6&R]-&@[#6&R]-&@[#6&R]2:&@[#6&R]-&@1:&@[#6&R]:&@[#6&R]:&@[#6&R](:&@[#6&R]:&@2)-&!@[#8&!R]):1]-[#8:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#6:1]=[#8:2]	NADH_CoF;Any	A0A097ZMY7;A0A097ZMZ1;A0A0G2SJM3;A3QRK1;C9JRZ8;F1N9C1;G1T465;H0YSD6;J7M9D0;J7MBS9;K7S9E9;O14756;O88736;O93874;P14016;P14061;P17516;P37058;P37059;P42330;P51656;P51657;P51658;P51659;P70694;Q0VGQ1;Q1WNP0;Q4JK73;Q4JK77;Q53GQ0;Q5MGS6;Q5NVG2;Q6AYS8;Q8NBQ5;Q91WR5;Q9BPX1;Q9EQ06;Q9GME2;Q9N0M8;Q9NYR8
125	rule0002_036	Any;NAD_CoF	[#6;$([#6&R]1-&@[#6&R]-&@[#6&R]2-&@[#6&R]-&@[#6&R]-&@[#6&R]3-&@[#6&R](-&@[#6&R]-&@2-&@[#6&R]-&@[#6&R]-&@1)-&@[#6&R]-&@[#6&R]-&@[#6&R]1(-&@[#6&R]-&@3-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@1)-&!@[#6&!R]);!$([#6&R]1-&@[#6&R]-&@[#6&R]2-&@[#6&R]-&@[#6&R]-&@[#6&R]3-&@[#6&R](-&@[#6&R]-&@2(-&@[#6&R]-&@[#6&R]-&@1)-&!@[#6&!R])-&@[#6&R]-&@[#6&R]-&@[#6&R]1(-&@[#6&R]-&@3-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@1-&!@[#6&!R](-&!@[#6&!R])-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R](=&!@[#8&!R])-&!@[#16&!R]-&!@[#6&!R]-&!@[#6&!R]-&!@[#7&!R]-&!@[#6&!R](=&!@[#8&!R])-&!@[#6&!R]-&!@[#6&!R]-&!@[#7&!R]-&!@[#6&!R](=&!@[#8&!R])-&!@[#6&!R](-&!@[#8&!R])-&!@[#6&!R](-&!@[#6&!R])(-&!@[#6&!R])-&!@[#6&!R]-&!@[#8&!R]-&!@[#15&!R](=&!@[#8&!R])(-&!@[#8&!R])-&!@[#8&!R]-&!@[#15&!R](=&!@[#8&!R])(-&!@[#8&!R])-&!@[#8&!R]-&!@[#6&!R]-&!@[#6&R]1-&@[#8&R]-&@[#6&R](-&@[#6&R](-&@[#6&R]-&@1-&!@[#8&!R]-&!@[#15&!R](=&!@[#8&!R])(-&!@[#8&!R])-&!@[#8&!R])-&!@[#8&!R])-&!@[#7&R]1:&@[#6&R]:&@[#7&R]:&@[#6&R]2:&@[#6&R]:&@1:&@[#7&R]:&@[#6&R]:&@[#7&R]:&@[#6&R]:&@2-&!@[#7&!R])-&!@[#6&!R]);!$([#6&R]1-&@[#6&R]-&@[#6&R]-&@[#6&R]2(-&@[#6&R](-&@[#6&R]-&@1)-&@[#6&R]-&@[#6&R]-&@[#6&R]1-&@[#6&R]-&@2-&@[#6&R]-&@[#6&R]-&@[#6&R]2(-&@[#6&R]-&@1-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@2(-&!@[#8&!R])-&!@[#6&!R](=&!@[#8&!R])-&!@[#6&!R]-&!@[#8&!R])-&!@[#6&!R])-&!@[#6&!R]);!$([#6&R]1-&@[#6&R]-&@[#6&R]-&@[#6&R]2-&@[#6&R](-&@[#6&R]-&@1)-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@[#6&R]1-&@[#6&R](-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@2)(-&!@[#6&!R])-&@[#6&R](-&@[#6&R]-&@[#6&R]-&@1)-&!@[#6&!R](-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R]=&!@[#6&!R])-&!@[#6&!R]);!$([#6&R]1-&@[#6&R]-&@[#6&R]2-&@[#6&R]-&@[#6&R]-&@[#6&R]3-&@[#6&R](-&@[#6&R]-&@2(-&@[#6&R]-&@[#6&R]-&@1)-&!@[#6&!R])-&@[#6&R]-&@[#6&R]-&@[#6&R]1(-&@[#6&R]-&@3-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@1-&!@[#6&!R](-&!@[#6&!R])-&!@[#6&!R]-&!@[#6&!R]-&!@[#6&!R])-&!@[#6&!R]);!$([#6&R]1-&@[#6&R]-&@[#6&R]2-&@[#6&R]-&@[#6&R]-&@[#6&R]3-&@[#6&R](-&@[#6&R]-&@2(-&@[#6&R]-&@[#6&R]-&@1)-&!@[#6&!R])-&@[#6&R]-&@[#6&R]-&@[#6&R]1(-&@[#6&R]-&@3-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@1-&!@[#6&!R](-&!@[#6&!R])=&!@[#8&!R])-&!@[#6&!R]);!$([#6&R]1-&@[#6&R]-&@[#6&R]-&@[#6&R]2(-&@[#6&R](-&@[#6&R]-&@1)-&@[#6&R]-&@[#6&R]-&@[#6&R]1-&@[#6&R]-&@2-&@[#6&R]-&@[#6&R]-&@[#6&R]2(-&@[#6&R]-&@1-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@2-&!@[#6&!R]-&!@[#6&!R])-&!@[#6&!R])-&!@[#6&!R]);!$([#6&R]1-&@[#6&R]-&@[#6&R]2-&@[#6&R]-&@[#6&R]-&@[#6&R]3-&@[#6&R](-&@[#6&R]-&@2(-&@[#6&R]-&@[#6&R]-&@1)-&!@[#6&!R])-&@[#6&R]-&@[#6&R]-&@[#6&R]1(-&@[#6&R]-&@3-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@1-&!@[#8&!R])-&!@[#6&!R]);!$([#6&R]1-&@[#6&R]-&@[#6&R]2-&@[#6&R]-&@[#6&R]-&@[#6&R]3-&@[#6&R](-&@[#6&R]-&@2(-&@[#6&R]-&@[#6&R]-&@1)-&!@[#6&!R])-&@[#6&R]-&@[#6&R]-&@[#6&R]1(-&@[#6&R]-&@3-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@1=&!@[#8&!R])-&!@[#6&!R]):1]-[#8:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#6:1]=[#8:2]	NADH_CoF;Any	O74732;P17516;P23457;P42330;P52895;P80701;P80702;Q04828;Q12452;Q59718;Q6BNP0;Q6CE88;Q6CJC2;Q74ZZ0;Q874K0;Q91WR5;Q9I1X3;T2HVB4
126	rule0002_037	Any;NAD_CoF	[#6;$([#6&R]1-&@[#6&R]-&@[#6&R]-&@[#6&R]2-&@[#6&R]-&@1(-&!@[#6&!R])-&@[#6&R]-&@[#6&R]-&@[#6&R]1-&@[#6&R]-&@2-&@[#6&R]-&@[#6&R]-&@[#6&R]2-&@[#6&R]-&@1-&@[#6&R]-&@[#6&R]-&@[#6&R]-&@[#6&R]=&@2):1]-[#8:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#6:1]=[#8:2]	NADH_CoF;Any	A0A097ZMY7;A0A097ZMZ1;B9UN12;B9UN14;C9JRZ8;G1T465;J7M9D0;J7MBS9;O54939;O93874;P14016;P16232;P19871;P37058;P42330;P70385;Q0VGQ1;Q6QA32;Q7LZT0;Q7ZZC3;Q91WR5;Q93Y47
